TIME,REL_BAL_ENERGY,1_B4_QBAL,1_B4_DQAIRdT,1_B4_QHEAT,1_B4_QCOOL,1_B4_QINF,1_B4_QVENT,1B4_QCOUP,1_B4_QTRANS,1_B4_QGINT,1_B4_QWGAIN,1_B4_QSOL,1_B4_QSOLAIR,2_B4_QBAL,2_B4_DQAIRdT,2_B4_QHEAT,2_B4_QCOOL,2_B4_QINF,2_B4_QVENT,2B4_QCOUP,2_B4_QTRANS,2_B4_QGINT,2_B4_QWGAIN,2_B4_QSOL,2_B4_QSOLAIR,3_B4_QBAL,3_B4_DQAIRdT,3_B4_QHEAT,3_B4_QCOOL,3_B4_QINF,3_B4_QVENT,3B4_QCOUP,3_B4_QTRANS,3_B4_QGINT,3_B4_QWGAIN,3_B4_QSOL,3_B4_QSOLAIR
50.00,0.00,-2.615E-11,0.000E+00,1.285E+04,0.000E+00,-9.138E+02,-2.961E+03,0.000E+00,-8.976E+03,2.160E+00,0.000E+00,8.261E-12,0.000E+00,2.694E-11,0.000E+00,7.778E+03,0.000E+00,-9.138E+02,-2.961E+03,0.000E+00,-3.911E+03,8.208E+00,0.000E+00,-6.626E-12,0.000E+00,2.647E-12,0.000E+00,5.792E+03,0.000E+00,-4.204E+02,-1.362E+03,0.000E+00,-4.018E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
51.00,0.00,-2.208E-11,0.000E+00,1.354E+04,0.000E+00,-9.755E+02,-3.020E+03,0.000E+00,-9.542E+03,2.160E+00,0.000E+00,-4.037E-12,0.000E+00,1.299E-11,0.000E+00,8.593E+03,0.000E+00,-9.755E+02,-3.020E+03,0.000E+00,-4.606E+03,8.208E+00,0.000E+00,1.703E-12,0.000E+00,2.220E-11,0.000E+00,6.445E+03,0.000E+00,-4.487E+02,-1.389E+03,0.000E+00,-4.615E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
52.00,0.00,-3.024E-11,0.000E+00,1.364E+04,0.000E+00,-9.980E+02,-3.064E+03,0.000E+00,-9.577E+03,2.160E+00,0.000E+00,5.990E-12,0.000E+00,7.124E-12,0.000E+00,8.694E+03,0.000E+00,-9.980E+02,-3.064E+03,0.000E+00,-4.640E+03,8.208E+00,0.000E+00,-3.253E-12,0.000E+00,9.468E-12,0.000E+00,6.547E+03,0.000E+00,-4.591E+02,-1.410E+03,0.000E+00,-4.686E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
53.00,0.00,-8.784E-12,0.000E+00,1.363E+04,0.000E+00,-9.722E+02,-3.079E+03,0.000E+00,-9.584E+03,2.160E+00,0.000E+00,5.622E-12,0.000E+00,6.325E-12,0.000E+00,8.691E+03,0.000E+00,-9.722E+02,-3.079E+03,0.000E+00,-4.647E+03,8.208E+00,0.000E+00,1.141E-11,0.000E+00,1.283E-12,0.000E+00,6.555E+03,0.000E+00,-4.472E+02,-1.416E+03,0.000E+00,-4.699E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
54.00,0.00,1.426E-11,3.937E+02,1.634E+04,0.000E+00,-1.044E+03,-3.353E+03,0.000E+00,-1.155E+04,2.160E+00,0.000E+00,6.838E-12,0.000E+00,-8.571E-12,4.500E+02,1.192E+04,0.000E+00,-1.055E+03,-3.390E+03,0.000E+00,-7.033E+03,8.208E+00,0.000E+00,1.060E-12,0.000E+00,2.192E-12,2.060E+02,8.841E+03,0.000E+00,-4.853E+02,-1.559E+03,0.000E+00,-6.598E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
55.00,0.00,-1.586E-11,-2.663E+02,1.634E+04,0.000E+00,-1.112E+03,-3.452E+03,0.000E+00,-1.204E+04,2.160E+00,0.000E+00,-5.093E-12,0.000E+00,1.609E-11,0.000E+00,1.378E+04,0.000E+00,-1.201E+03,-3.701E+03,0.000E+00,-8.885E+03,8.208E+00,0.000E+00,2.070E-12,0.000E+00,-1.327E-11,0.000E+00,1.029E+04,0.000E+00,-5.524E+02,-1.702E+03,0.000E+00,-8.044E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
56.00,0.00,-2.487E-11,1.657E+02,1.634E+04,0.000E+00,-1.163E+03,-3.386E+03,0.000E+00,-1.165E+04,2.808E+01,0.000E+00,9.617E-12,0.000E+00,1.996E-11,0.000E+00,1.392E+04,0.000E+00,-1.326E+03,-3.701E+03,0.000E+00,-8.890E+03,2.160E+00,0.000E+00,-2.018E-12,0.000E+00,1.379E-11,0.000E+00,1.036E+04,0.000E+00,-6.102E+02,-1.702E+03,0.000E+00,-8.045E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
57.00,0.00,-2.572E-11,-1.017E+02,1.634E+04,0.000E+00,-1.211E+03,-3.413E+03,0.000E+00,-1.182E+04,2.160E+00,0.000E+00,8.697E-12,0.000E+00,2.036E-11,0.000E+00,1.378E+04,0.000E+00,-1.378E+03,-3.686E+03,0.000E+00,-8.715E+03,2.160E+00,0.000E+00,7.481E-12,0.000E+00,-1.673E-12,0.000E+00,1.026E+04,0.000E+00,-6.337E+02,-1.696E+03,0.000E+00,-7.936E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
58.00,0.00,9.095E-12,-9.665E+02,1.634E+04,0.000E+00,0.000E+00,-1.041E+04,0.000E+00,-8.168E+03,2.160E+00,0.000E+00,1.272E+03,0.000E+00,2.956E-12,-7.868E+02,1.634E+04,0.000E+00,0.000E+00,-1.228E+04,0.000E+00,-6.073E+03,2.160E+00,0.000E+00,1.230E+03,0.000E+00,1.288E-11,0.000E+00,1.412E+04,0.000E+00,0.000E+00,-6.623E+03,0.000E+00,-7.500E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
59.00,0.00,-4.547E-13,1.000E+03,1.634E+04,0.000E+00,0.000E+00,-8.988E+03,0.000E+00,-8.674E+03,2.160E+00,0.000E+00,2.323E+03,0.000E+00,2.910E-11,7.868E+02,1.576E+04,0.000E+00,0.000E+00,-1.077E+04,0.000E+00,-6.453E+03,2.160E+00,0.000E+00,2.245E+03,0.000E+00,-1.623E-11,0.000E+00,1.291E+04,0.000E+00,0.000E+00,-5.927E+03,0.000E+00,-6.986E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
60.00,0.00,1.910E-11,2.247E+02,1.430E+04,0.000E+00,-8.683E+02,-2.561E+03,0.000E+00,-1.337E+04,2.160E+00,0.000E+00,2.722E+03,0.000E+00,2.774E-11,0.000E+00,1.036E+04,0.000E+00,-9.893E+02,-2.709E+03,0.000E+00,-9.286E+03,2.160E+00,0.000E+00,2.621E+03,0.000E+00,8.331E-12,0.000E+00,7.753E+03,0.000E+00,-4.937E+02,-1.246E+03,0.000E+00,-6.015E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
61.00,0.00,2.365E-11,0.000E+00,1.445E+04,0.000E+00,-8.641E+02,-2.309E+03,0.000E+00,-1.433E+04,2.160E+00,0.000E+00,3.049E+03,0.000E+00,9.095E-13,0.000E+00,9.585E+03,0.000E+00,-8.846E+02,-2.309E+03,0.000E+00,-9.331E+03,2.160E+00,0.000E+00,2.938E+03,0.000E+00,1.652E-11,0.000E+00,7.075E+03,0.000E+00,-4.069E+02,-1.062E+03,0.000E+00,-5.608E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
62.00,0.00,1.137E-11,0.000E+00,1.420E+04,0.000E+00,-8.145E+02,-2.161E+03,0.000E+00,-1.416E+04,2.160E+00,0.000E+00,2.939E+03,0.000E+00,2.819E-11,0.000E+00,9.279E+03,0.000E+00,-8.145E+02,-2.161E+03,0.000E+00,-9.244E+03,2.160E+00,0.000E+00,2.939E+03,0.000E+00,1.106E-11,0.000E+00,6.919E+03,0.000E+00,-3.747E+02,-9.942E+02,0.000E+00,-5.553E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
63.00,0.00,5.457E-12,0.000E+00,1.246E+04,0.000E+00,-7.704E+02,-2.191E+03,0.000E+00,-1.208E+04,2.160E+00,0.000E+00,2.588E+03,0.000E+00,1.046E-11,0.000E+00,7.655E+03,0.000E+00,-7.704E+02,-2.191E+03,0.000E+00,-7.283E+03,2.160E+00,0.000E+00,2.588E+03,0.000E+00,2.470E-11,0.000E+00,5.928E+03,0.000E+00,-3.544E+02,-1.008E+03,0.000E+00,-4.568E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
64.00,0.00,-1.432E-11,0.000E+00,1.281E+04,0.000E+00,-7.085E+02,-2.073E+03,0.000E+00,-1.148E+04,2.160E+00,0.000E+00,1.455E+03,0.000E+00,-4.775E-12,0.000E+00,7.969E+03,0.000E+00,-7.085E+02,-2.073E+03,0.000E+00,-6.645E+03,2.160E+00,0.000E+00,1.455E+03,0.000E+00,-1.532E-11,0.000E+00,6.110E+03,0.000E+00,-3.259E+02,-9.534E+02,0.000E+00,-4.833E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
65.00,0.00,1.799E-11,0.000E+00,1.366E+04,0.000E+00,-7.943E+02,-2.087E+03,0.000E+00,-1.079E+04,2.160E+00,0.000E+00,9.374E+00,0.000E+00,2.070E-11,0.000E+00,8.778E+03,0.000E+00,-7.943E+02,-2.087E+03,0.000E+00,-5.907E+03,2.160E+00,0.000E+00,8.249E+00,0.000E+00,1.015E-11,0.000E+00,6.627E+03,0.000E+00,-3.654E+02,-9.602E+02,0.000E+00,-5.304E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
66.00,0.00,3.610E-11,0.000E+00,1.347E+04,0.000E+00,-1.017E+03,-2.280E+03,0.000E+00,-1.021E+04,2.808E+01,0.000E+00,3.284E-12,0.000E+00,-4.301E-11,0.000E+00,8.552E+03,0.000E+00,-1.017E+03,-2.280E+03,0.000E+00,-5.258E+03,2.160E+00,0.000E+00,5.049E-12,0.000E+00,-1.441E-11,0.000E+00,6.554E+03,0.000E+00,-4.678E+02,-1.049E+03,0.000E+00,-5.040E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
67.00,0.00,-8.122E-12,0.000E+00,1.380E+04,0.000E+00,-1.165E+03,-2.398E+03,0.000E+00,-1.024E+04,2.160E+00,0.000E+00,8.269E-13,0.000E+00,3.056E-11,0.000E+00,8.861E+03,0.000E+00,-1.165E+03,-2.398E+03,0.000E+00,-5.300E+03,2.160E+00,0.000E+00,-1.422E-12,0.000E+00,1.965E-12,0.000E+00,6.733E+03,0.000E+00,-5.357E+02,-1.103E+03,0.000E+00,-5.096E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
68.00,0.00,-2.073E-11,-4.500E+02,1.129E+04,0.000E+00,-1.043E+03,-2.206E+03,0.000E+00,-8.522E+03,2.808E+01,0.000E+00,4.660E-12,0.000E+00,-9.690E-12,-4.500E+02,6.316E+03,0.000E+00,-1.043E+03,-2.206E+03,0.000E+00,-3.519E+03,2.160E+00,0.000E+00,1.609E-11,0.000E+00,6.512E-12,-2.060E+02,5.004E+03,0.000E+00,-4.798E+02,-1.015E+03,0.000E+00,-3.718E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
69.00,0.00,-1.076E-11,0.000E+00,1.008E+04,0.000E+00,-8.908E+02,-2.013E+03,0.000E+00,-7.201E+03,2.808E+01,0.000E+00,1.008E-11,0.000E+00,1.813E-12,0.000E+00,4.951E+03,0.000E+00,-8.908E+02,-2.013E+03,0.000E+00,-2.049E+03,2.160E+00,0.000E+00,5.760E-12,0.000E+00,7.422E-12,0.000E+00,3.942E+03,0.000E+00,-4.098E+02,-9.261E+02,0.000E+00,-2.608E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
70.00,0.00,-3.659E-11,0.000E+00,1.029E+04,0.000E+00,-9.435E+02,-2.132E+03,0.000E+00,-7.238E+03,2.808E+01,0.000E+00,1.609E-11,0.000E+00,-5.736E-12,0.000E+00,5.159E+03,0.000E+00,-9.435E+02,-2.132E+03,0.000E+00,-2.085E+03,2.160E+00,0.000E+00,3.213E-12,0.000E+00,-1.077E-11,0.000E+00,4.061E+03,0.000E+00,-4.340E+02,-9.806E+02,0.000E+00,-2.649E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
71.00,0.00,1.461E-11,0.000E+00,1.049E+04,0.000E+00,-1.015E+03,-2.235E+03,0.000E+00,-7.271E+03,2.808E+01,0.000E+00,2.710E-12,0.000E+00,-1.971E-11,0.000E+00,5.366E+03,0.000E+00,-1.015E+03,-2.235E+03,0.000E+00,-2.118E+03,2.160E+00,0.000E+00,9.248E-12,0.000E+00,7.422E-12,0.000E+00,4.178E+03,0.000E+00,-4.671E+02,-1.028E+03,0.000E+00,-2.685E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
72.00,0.00,2.793E-11,0.000E+00,1.163E+04,0.000E+00,-1.077E+03,-2.339E+03,0.000E+00,-8.214E+03,2.160E+00,0.000E+00,-3.143E-12,0.000E+00,1.484E-11,0.000E+00,6.498E+03,0.000E+00,-1.077E+03,-2.339E+03,0.000E+00,-3.090E+03,8.208E+00,0.000E+00,-1.899E-12,0.000E+00,-7.812E-12,0.000E+00,4.979E+03,0.000E+00,-4.954E+02,-1.076E+03,0.000E+00,-3.416E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
73.00,0.00,2.305E-14,0.000E+00,1.196E+04,0.000E+00,-1.190E+03,-2.502E+03,0.000E+00,-8.269E+03,2.160E+00,0.000E+00,8.972E-12,0.000E+00,-9.197E-12,0.000E+00,6.827E+03,0.000E+00,-1.190E+03,-2.502E+03,0.000E+00,-3.144E+03,8.208E+00,0.000E+00,-2.748E-12,0.000E+00,-9.631E-12,0.000E+00,5.173E+03,0.000E+00,-5.473E+02,-1.151E+03,0.000E+00,-3.483E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
74.00,0.00,-2.897E-11,0.000E+00,1.240E+04,0.000E+00,-1.332E+03,-2.724E+03,0.000E+00,-8.349E+03,2.160E+00,0.000E+00,-1.092E-11,0.000E+00,5.651E-14,0.000E+00,7.270E+03,0.000E+00,-1.332E+03,-2.724E+03,0.000E+00,-3.223E+03,8.208E+00,0.000E+00,4.686E-12,0.000E+00,2.220E-11,0.000E+00,5.445E+03,0.000E+00,-6.126E+02,-1.253E+03,0.000E+00,-3.588E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
75.00,0.00,-8.790E-12,0.000E+00,1.357E+04,0.000E+00,-1.522E+03,-2.961E+03,0.000E+00,-9.089E+03,2.160E+00,0.000E+00,7.435E-12,0.000E+00,-1.973E-11,0.000E+00,8.539E+03,0.000E+00,-1.522E+03,-2.961E+03,0.000E+00,-4.064E+03,8.208E+00,0.000E+00,1.719E-11,0.000E+00,-1.509E-11,0.000E+00,6.318E+03,0.000E+00,-6.999E+02,-1.362E+03,0.000E+00,-4.264E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
76.00,0.00,-1.428E-11,0.000E+00,1.401E+04,0.000E+00,-1.723E+03,-3.138E+03,0.000E+00,-9.156E+03,2.160E+00,0.000E+00,9.225E-12,0.000E+00,2.168E-12,0.000E+00,8.982E+03,0.000E+00,-1.723E+03,-3.138E+03,0.000E+00,-4.130E+03,8.208E+00,0.000E+00,1.795E-12,0.000E+00,7.649E-12,0.000E+00,6.584E+03,0.000E+00,-7.924E+02,-1.444E+03,0.000E+00,-4.356E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
77.00,0.00,-1.206E-11,0.000E+00,1.442E+04,0.000E+00,-1.963E+03,-3.272E+03,0.000E+00,-9.211E+03,2.808E+01,0.000E+00,5.992E-13,0.000E+00,-1.247E-11,0.000E+00,9.406E+03,0.000E+00,-1.963E+03,-3.272E+03,0.000E+00,-4.173E+03,2.160E+00,0.000E+00,-4.427E-12,0.000E+00,1.379E-11,0.000E+00,6.820E+03,0.000E+00,-9.031E+02,-1.505E+03,0.000E+00,-4.414E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
78.00,0.00,-2.540E-11,1.733E+02,1.634E+04,0.000E+00,-2.140E+03,-3.519E+03,0.000E+00,-1.051E+04,2.160E+00,0.000E+00,-3.716E-12,0.000E+00,1.994E-11,4.500E+02,1.318E+04,0.000E+00,-2.250E+03,-3.701E+03,0.000E+00,-6.784E+03,8.208E+00,0.000E+00,1.382E-12,0.000E+00,1.402E-11,2.060E+02,9.368E+03,0.000E+00,-1.035E+03,-1.702E+03,0.000E+00,-6.433E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
79.00,0.00,-4.503E-12,-1.190E+02,1.634E+04,0.000E+00,-2.075E+03,-3.658E+03,0.000E+00,-1.072E+04,2.160E+00,0.000E+00,6.265E-12,0.000E+00,1.037E-11,0.000E+00,1.512E+04,0.000E+00,-2.370E+03,-4.101E+03,0.000E+00,-8.657E+03,8.208E+00,0.000E+00,3.630E-12,0.000E+00,1.402E-11,0.000E+00,1.085E+04,0.000E+00,-1.090E+03,-1.886E+03,0.000E+00,-7.880E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
80.00,0.00,-3.586E-11,5.995E+01,1.634E+04,0.000E+00,-2.022E+03,-3.723E+03,0.000E+00,-1.053E+04,2.160E+00,0.000E+00,-6.905E-12,0.000E+00,1.120E-11,0.000E+00,1.530E+04,0.000E+00,-2.394E+03,-4.204E+03,0.000E+00,-8.704E+03,8.208E+00,0.000E+00,-4.630E-12,0.000E+00,3.730E-13,0.000E+00,1.097E+04,0.000E+00,-1.101E+03,-1.934E+03,0.000E+00,-7.948E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
81.00,0.00,-2.756E-11,-9.660E+01,1.634E+04,0.000E+00,-2.015E+03,-3.758E+03,0.000E+00,-1.069E+04,2.808E+01,0.000E+00,-2.177E-12,0.000E+00,-6.746E-12,0.000E+00,1.545E+04,0.000E+00,-2.409E+03,-4.264E+03,0.000E+00,-8.781E+03,2.160E+00,0.000E+00,2.204E-12,0.000E+00,-6.221E-12,0.000E+00,1.101E+04,0.000E+00,-1.108E+03,-1.961E+03,0.000E+00,-7.944E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
82.00,0.00,1.125E-11,-1.128E+03,1.634E+04,0.000E+00,0.000E+00,-1.182E+04,0.000E+00,-6.152E+03,2.160E+00,0.000E+00,5.092E+02,0.000E+00,5.627E-12,-1.207E+03,1.634E+04,0.000E+00,0.000E+00,-1.393E+04,0.000E+00,-4.098E+03,8.208E+00,0.000E+00,4.810E+02,0.000E+00,6.739E-12,0.000E+00,1.573E+04,0.000E+00,0.000E+00,-7.903E+03,0.000E+00,-7.833E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
83.00,0.00,8.640E-12,9.674E+02,1.634E+04,0.000E+00,0.000E+00,-1.073E+04,0.000E+00,-5.730E+03,2.160E+00,0.000E+00,1.085E+03,0.000E+00,6.480E-12,1.026E+03,1.634E+04,0.000E+00,0.000E+00,-1.278E+04,0.000E+00,-3.541E+03,8.208E+00,0.000E+00,1.006E+03,0.000E+00,-5.365E-13,0.000E+00,1.507E+04,0.000E+00,0.000E+00,-7.597E+03,0.000E+00,-7.484E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
84.00,0.00,-3.638E-11,5.069E+02,1.634E+04,0.000E+00,-1.466E+03,-3.402E+03,0.000E+00,-1.211E+04,2.160E+00,0.000E+00,1.144E+03,0.000E+00,-2.206E-11,1.810E+02,1.339E+04,0.000E+00,-1.720E+03,-3.730E+03,0.000E+00,-8.800E+03,8.208E+00,0.000E+00,1.036E+03,0.000E+00,-2.600E-11,0.000E+00,9.697E+03,0.000E+00,-9.133E+02,-1.771E+03,0.000E+00,-7.022E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
85.00,0.00,-2.296E-11,-2.984E+02,1.634E+04,0.000E+00,-1.673E+03,-3.377E+03,0.000E+00,-1.297E+04,2.160E+00,0.000E+00,1.380E+03,0.000E+00,0.000E+00,0.000E+00,1.390E+04,0.000E+00,-1.899E+03,-3.686E+03,0.000E+00,-9.573E+03,8.208E+00,0.000E+00,1.251E+03,0.000E+00,-1.509E-11,0.000E+00,9.329E+03,0.000E+00,-8.856E+02,-1.696E+03,0.000E+00,-6.756E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
86.00,0.00,-3.342E-11,2.224E+02,1.634E+04,0.000E+00,-1.585E+03,-3.208E+03,0.000E+00,-1.253E+04,2.160E+00,0.000E+00,1.203E+03,0.000E+00,4.775E-12,0.000E+00,1.376E+04,0.000E+00,-1.828E+03,-3.568E+03,0.000E+00,-9.419E+03,8.208E+00,0.000E+00,1.050E+03,0.000E+00,1.283E-12,0.000E+00,9.230E+03,0.000E+00,-8.410E+02,-1.641E+03,0.000E+00,-6.756E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
87.00,0.00,1.035E-11,1.882E+01,1.634E+04,0.000E+00,-1.524E+03,-3.337E+03,0.000E+00,-1.245E+04,2.160E+00,0.000E+00,9.903E+02,0.000E+00,-1.467E-11,0.000E+00,1.282E+04,0.000E+00,-1.692E+03,-3.538E+03,0.000E+00,-8.409E+03,2.160E+00,0.000E+00,8.165E+02,0.000E+00,6.512E-12,0.000E+00,8.649E+03,0.000E+00,-7.784E+02,-1.628E+03,0.000E+00,-6.245E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
88.00,0.00,-8.129E-12,-8.824E+01,1.634E+04,0.000E+00,-1.557E+03,-3.366E+03,0.000E+00,-1.193E+04,2.160E+00,0.000E+00,4.214E+02,0.000E+00,-4.985E-11,0.000E+00,1.319E+04,0.000E+00,-1.714E+03,-3.612E+03,0.000E+00,-8.234E+03,2.160E+00,0.000E+00,3.673E+02,0.000E+00,2.874E-12,0.000E+00,8.991E+03,0.000E+00,-7.886E+02,-1.662E+03,0.000E+00,-6.543E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
89.00,0.00,3.624E-12,-2.406E+01,1.634E+04,0.000E+00,-1.622E+03,-3.440E+03,0.000E+00,-1.131E+04,2.160E+00,0.000E+00,9.374E+00,0.000E+00,4.151E-12,0.000E+00,1.368E+04,0.000E+00,-1.828E+03,-3.760E+03,0.000E+00,-8.100E+03,2.160E+00,0.000E+00,8.249E+00,0.000E+00,-1.168E-11,0.000E+00,9.366E+03,0.000E+00,-8.410E+02,-1.730E+03,0.000E+00,-6.797E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
90.00,0.00,-7.084E-12,2.700E+01,1.634E+04,0.000E+00,-1.737E+03,-3.575E+03,0.000E+00,-1.100E+04,2.160E+00,0.000E+00,4.679E-14,0.000E+00,-5.173E-12,0.000E+00,1.365E+04,0.000E+00,-1.966E+03,-3.893E+03,0.000E+00,-7.797E+03,2.160E+00,0.000E+00,1.386E-13,0.000E+00,-1.259E-11,0.000E+00,9.448E+03,0.000E+00,-9.044E+02,-1.791E+03,0.000E+00,-6.754E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
91.00,0.00,-1.274E-11,-5.938E+01,1.634E+04,0.000E+00,-1.829E+03,-3.657E+03,0.000E+00,-1.091E+04,2.160E+00,0.000E+00,-7.433E-12,0.000E+00,-1.090E-11,0.000E+00,1.391E+04,0.000E+00,-2.076E+03,-3.997E+03,0.000E+00,-7.839E+03,2.160E+00,0.000E+00,-4.680E-12,0.000E+00,1.457E-13,0.000E+00,9.603E+03,0.000E+00,-9.548E+02,-1.839E+03,0.000E+00,-6.812E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
92.00,0.00,1.286E-11,-1.622E+02,1.547E+04,0.000E+00,-1.896E+03,-3.630E+03,0.000E+00,-1.011E+04,2.160E+00,0.000E+00,1.090E-11,0.000E+00,-1.442E-11,-4.500E+02,1.150E+04,0.000E+00,-2.072E+03,-3.819E+03,0.000E+00,-6.058E+03,2.160E+00,0.000E+00,8.169E-12,0.000E+00,7.422E-12,-2.060E+02,7.976E+03,0.000E+00,-9.533E+02,-1.757E+03,0.000E+00,-5.474E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
93.00,0.00,-1.174E-11,0.000E+00,1.525E+04,0.000E+00,-1.856E+03,-3.627E+03,0.000E+00,-9.798E+03,2.808E+01,0.000E+00,8.194E-12,0.000E+00,-6.081E-11,0.000E+00,9.999E+03,0.000E+00,-1.897E+03,-3.627E+03,0.000E+00,-4.478E+03,2.160E+00,0.000E+00,-1.835E-12,0.000E+00,1.197E-11,0.000E+00,6.935E+03,0.000E+00,-8.725E+02,-1.668E+03,0.000E+00,-4.396E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
94.00,0.00,-2.912E-11,0.000E+00,1.542E+04,0.000E+00,-1.878E+03,-3.731E+03,0.000E+00,-9.840E+03,2.808E+01,0.000E+00,-1.828E-11,0.000E+00,-4.238E-12,0.000E+00,1.013E+04,0.000E+00,-1.878E+03,-3.731E+03,0.000E+00,-4.519E+03,2.160E+00,0.000E+00,2.892E-12,0.000E+00,-8.040E-12,0.000E+00,7.036E+03,0.000E+00,-8.637E+02,-1.716E+03,0.000E+00,-4.459E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
95.00,0.00,-1.460E-11,0.000E+00,1.569E+04,0.000E+00,-1.985E+03,-3.834E+03,0.000E+00,-9.875E+03,2.160E+00,0.000E+00,1.630E-12,0.000E+00,-3.042E-11,0.000E+00,1.037E+04,0.000E+00,-1.985E+03,-3.834E+03,0.000E+00,-4.564E+03,8.208E+00,0.000E+00,1.377E-11,0.000E+00,5.830E-12,0.000E+00,7.194E+03,0.000E+00,-9.130E+02,-1.764E+03,0.000E+00,-4.525E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
96.00,0.00,-1.413E-11,-2.218E+01,1.634E+04,0.000E+00,-2.034E+03,-3.923E+03,0.000E+00,-1.040E+04,2.160E+00,0.000E+00,-5.185E-12,0.000E+00,3.930E-11,0.000E+00,1.143E+04,0.000E+00,-2.042E+03,-3.938E+03,0.000E+00,-5.460E+03,8.208E+00,0.000E+00,-1.786E-13,0.000E+00,-1.509E-11,0.000E+00,8.055E+03,0.000E+00,-9.391E+02,-1.811E+03,0.000E+00,-5.313E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
97.00,0.00,-4.749E-12,-3.298E+01,1.634E+04,0.000E+00,-2.196E+03,-3.961E+03,0.000E+00,-1.021E+04,2.160E+00,0.000E+00,4.200E-12,0.000E+00,-4.945E-12,0.000E+00,1.172E+04,0.000E+00,-2.228E+03,-4.012E+03,0.000E+00,-5.493E+03,8.208E+00,0.000E+00,-5.318E-12,0.000E+00,3.102E-12,0.000E+00,8.221E+03,0.000E+00,-1.025E+03,-1.845E+03,0.000E+00,-5.359E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
98.00,0.00,-2.065E-11,-1.600E+01,1.634E+04,0.000E+00,-2.384E+03,-3.944E+03,0.000E+00,-1.003E+04,2.160E+00,0.000E+00,1.033E-12,0.000E+00,-6.143E-12,0.000E+00,1.197E+04,0.000E+00,-2.446E+03,-4.027E+03,0.000E+00,-5.504E+03,8.208E+00,0.000E+00,8.036E-12,0.000E+00,1.492E-11,0.000E+00,8.341E+03,0.000E+00,-1.125E+03,-1.852E+03,0.000E+00,-5.372E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
99.00,0.00,-2.178E-11,-7.772E+01,1.634E+04,0.000E+00,-2.362E+03,-3.897E+03,0.000E+00,-1.016E+04,2.160E+00,0.000E+00,-3.739E-12,0.000E+00,7.946E-12,0.000E+00,1.270E+04,0.000E+00,-2.470E+03,-4.042E+03,0.000E+00,-6.192E+03,8.208E+00,0.000E+00,2.116E-12,0.000E+00,-1.327E-11,0.000E+00,8.912E+03,0.000E+00,-1.136E+03,-1.859E+03,0.000E+00,-5.925E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
