TIME,REL_BAL_ENERGY,1_B4_QBAL,1_B4_DQAIRdT,1_B4_QHEAT,1_B4_QCOOL,1_B4_QINF,1_B4_QVENT,1B4_QCOUP,1_B4_QTRANS,1_B4_QGINT,1_B4_QWGAIN,1_B4_QSOL,1_B4_QSOLAIR,2_B4_QBAL,2_B4_DQAIRdT,2_B4_QHEAT,2_B4_QCOOL,2_B4_QINF,2_B4_QVENT,2B4_QCOUP,2_B4_QTRANS,2_B4_QGINT,2_B4_QWGAIN,2_B4_QSOL,2_B4_QSOLAIR,3_B4_QBAL,3_B4_DQAIRdT,3_B4_QHEAT,3_B4_QCOOL,3_B4_QINF,3_B4_QVENT,3B4_QCOUP,3_B4_QTRANS,3_B4_QGINT,3_B4_QWGAIN,3_B4_QSOL,3_B4_QSOLAIR,4_B4_QBAL,4_B4_DQAIRdT,4_B4_QHEAT,4_B4_QCOOL,4_B4_QINF,4_B4_QVENT,4B4_QCOUP,4_B4_QTRANS,4_B4_QGINT,4_B4_QWGAIN,4_B4_QSOL,4_B4_QSOLAIR,5_B4_QBAL,5_B4_DQAIRdT,5_B4_QHEAT,5_B4_QCOOL,5_B4_QINF,5_B4_QVENT,5B4_QCOUP,5_B4_QTRANS,5_B4_QGINT,5_B4_QWGAIN,5_B4_QSOL,5_B4_QSOLAIR
6568,0.0,6.992e-12,7.97,0.0,0.0,0.0,0.0,130.1,-122.1,0.0,0.0,0.0,0.0,3.226e-12,19.42,0.0,0.0,-1257.0,0.0,1419.0,-225.4,0.0,0.0,82.4,0.0,-1.228e-11,-20.98,0.0,0.0,-10.94,0.0,-317.2,-1782.0,34.24,0.0,2055.0,0.0,-9.095e-12,44.09,0.0,0.0,-11.78,0.0,-1101.0,-3189.0,973.6,0.0,3372.0,0.0,-9.663e-12,36.5,0.0,0.0,-10.64,0.0,-148.7,-371.6,48.32,0.0,519.1,0.0
6569,0.0,6.153e-12,1.581,0.0,0.0,0.0,0.0,109.1,-107.5,0.0,0.0,0.0,0.0,-9.578e-12,-3.786,0.0,0.0,-1278.0,0.0,1406.0,-194.5,0.0,0.0,62.98,0.0,-8.185e-12,-21.94,0.0,0.0,-11.03,0.0,-262.7,-993.2,34.24,0.0,1211.0,0.0,7.731e-12,54.18,0.0,84.02,-11.96,0.0,-1129.0,-2165.0,1454.0,0.0,1989.0,0.0,6.651e-12,7.077,0.0,0.0,-10.8,0.0,-141.7,-285.5,48.32,0.0,396.8,0.0
6570,0.0,-5.969e-13,-14.26,0.0,0.0,0.0,0.0,48.04,-62.31,0.0,0.0,0.0,0.0,8.654e-12,-27.39,0.0,0.0,-1445.0,0.0,1469.0,-73.48,0.0,0.0,22.21,0.0,-1.066e-11,-99.78,0.0,0.0,-12.41,0.0,-225.4,-136.4,34.24,0.0,240.2,0.0,6.025e-12,-107.2,0.0,0.0,-13.46,0.0,-1148.0,-879.7,1454.0,0.0,480.5,0.0,-5.656e-12,-35.13,0.0,0.0,-12.3,0.0,-161.3,-49.82,48.32,0.0,139.9,0.0
6571,0.0,9.088e-12,-16.38,0.0,0.0,0.0,0.0,-18.97,2.595,0.0,0.0,0.0,0.0,6.352e-12,-35.43,0.0,0.0,-1671.0,0.0,1564.0,71.61,0.0,0.0,5.54e-13,0.0,-1.02e-11,-68.09,0.0,0.0,-14.41,0.0,-209.8,121.9,34.24,0.0,-6.02e-13,0.0,-2.068e-11,-86.55,0.0,0.0,-15.55,0.0,-1153.0,-372.2,1454.0,0.0,-2e-11,0.0,-3.573e-12,-54.78,0.0,0.0,-14.4,0.0,-202.1,113.4,48.32,0.0,-4.987e-12,0.0
6572,0.0,-1.246e-11,-21.47,0.0,0.0,0.0,0.0,-89.89,68.42,0.0,0.0,0.0,0.0,7.965e-13,-36.24,0.0,0.0,-1895.0,0.0,1660.0,198.3,0.0,0.0,1.166e-12,0.0,5.099e-12,-64.3,0.0,0.0,-16.47,0.0,-234.6,152.5,34.24,0.0,-2.127e-12,0.0,1.558e-11,-231.5,0.0,0.0,-17.56,0.0,-1098.0,-25.52,909.5,0.0,3.639e-12,0.0,-8.407e-12,-58.34,0.0,0.0,-16.51,0.0,-257.7,167.6,48.32,0.0,-3.227e-12,0.0
6573,0.0,2.171e-11,-13.3,0.0,0.0,0.0,0.0,-133.4,120.1,0.0,0.0,0.0,0.0,-1.2e-11,-38.24,0.0,0.0,-2148.0,0.0,1792.0,317.6,0.0,0.0,-5.803e-14,0.0,2.746e-11,-58.18,0.0,0.0,-18.87,0.0,-255.4,181.9,34.24,0.0,-4.747e-12,0.0,1.765e-11,30.62,0.0,0.0,-19.96,0.0,-1120.0,-11.09,1182.0,0.0,4.922e-12,0.0,2.444e-11,-56.65,0.0,0.0,-18.96,0.0,-304.6,218.6,48.32,0.0,4.75e-12,0.0
6574,0.0,8.811e-13,-14.7,0.0,0.0,0.0,0.0,-169.3,154.6,0.0,0.0,0.0,0.0,-5.071e-12,-34.69,0.0,0.0,-2415.0,0.0,1956.0,424.1,0.0,0.0,6.7e-13,0.0,-3.944e-12,-51.45,0.0,0.0,-21.42,0.0,-267.2,202.9,34.24,0.0,-4.121e-12,0.0,3.275e-12,-92.36,0.0,0.0,-22.72,0.0,-1204.0,-47.16,1182.0,0.0,-4.228e-12,0.0,7.173e-12,-51.53,0.0,0.0,-21.57,0.0,-338.7,260.4,48.32,0.0,-9.201e-13,0.0
6575,0.0,-1.398e-11,-8.625,0.0,0.0,0.0,0.0,-186.7,178.0,0.0,0.0,0.0,0.0,-1.736e-12,-36.21,0.0,0.0,-2700.0,0.0,2145.0,519.3,0.0,0.0,-2.585e-13,0.0,-8.262e-12,100.1,0.0,0.0,-24.39,0.0,-371.8,-80.77,577.1,0.0,1.629e-12,0.0,-4.521e-11,-130.2,0.0,0.0,-25.57,0.0,-1151.0,136.6,909.5,0.0,4.812e-12,0.0,5.912e-12,142.0,0.0,0.0,-24.56,0.0,-461.7,-74.23,702.5,0.0,-7.955e-13,0.0
6576,0.0,-1.711e-11,-30.38,0.0,0.0,0.0,0.0,-255.3,224.9,0.0,0.0,0.0,0.0,-2.067e-12,-43.64,0.0,0.0,-2955.0,0.0,2286.0,625.0,0.0,0.0,-1.271e-12,0.0,-2.572e-11,-184.8,0.0,0.0,-26.99,0.0,-435.8,80.43,197.5,0.0,4.037e-12,0.0,3.438e-11,-286.4,0.0,0.0,-27.97,0.0,-1039.0,709.1,71.55,0.0,7.319e-12,0.0,1.757e-11,-169.9,0.0,0.0,-27.26,0.0,-584.0,66.48,374.9,0.0,1.808e-13,0.0
6577,0.0,6.196e-12,-22.28,0.0,0.0,0.0,0.0,-311.3,289.0,0.0,0.0,0.0,0.0,5.085e-13,-42.82,0.0,0.0,-3161.0,0.0,2383.0,736.0,0.0,0.0,-4.01e-13,0.0,-3.328e-12,-53.26,0.0,0.0,-28.98,0.0,-438.5,216.7,197.5,0.0,-2.219e-12,0.0,-1.197e-11,-79.77,0.0,0.0,-29.99,0.0,-1025.0,903.3,71.55,0.0,-9.808e-12,0.0,-5.055e-12,-76.58,0.0,0.0,-29.36,0.0,-637.0,214.9,374.9,0.0,7.337e-12,0.0
6578,0.0,3.979e-12,-13.59,0.0,0.0,0.0,0.0,-333.0,319.4,0.0,0.0,0.0,0.0,3.144e-12,-31.84,0.0,0.0,-3374.0,0.0,2524.0,818.7,0.0,0.0,-1.53e-13,0.0,1.986e-12,-65.36,0.0,0.0,-31.17,0.0,-472.0,240.3,197.5,0.0,-3.471e-12,0.0,2.814e-12,-98.96,0.0,0.0,-32.2,0.0,-1062.0,923.5,71.55,0.0,8.726e-12,0.0,2.989e-12,-68.72,0.0,0.0,-31.59,0.0,-688.0,275.9,374.9,0.0,2.136e-12,0.0
6579,0.0,-9.663e-12,-21.63,0.0,0.0,0.0,0.0,-368.2,346.5,0.0,0.0,0.0,0.0,-2.812e-12,-40.8,0.0,0.0,-3597.0,0.0,2662.0,893.8,0.0,0.0,-5.381e-13,0.0,1.491e-11,-62.37,0.0,0.0,-33.45,0.0,-497.4,270.9,197.5,0.0,2.316e-12,0.0,-4.178e-11,-92.04,0.0,0.0,-34.51,0.0,-1088.0,959.3,71.55,0.0,2.007e-11,0.0,-1.841e-11,-71.45,0.0,0.0,-33.92,0.0,-741.0,328.5,374.9,0.0,-3.573e-12,0.0
6580,0.0,5.684e-12,-13.07,0.0,0.0,0.0,0.0,-383.9,370.8,0.0,0.0,0.0,0.0,-7.322e-12,-26.82,0.0,0.0,-3767.0,0.0,2784.0,956.6,0.0,0.0,2.954e-13,0.0,-4.149e-12,-62.73,0.0,0.0,-35.23,0.0,-523.6,298.6,197.5,0.0,-3.666e-12,0.0,-1.69e-11,-91.74,0.0,0.0,-36.31,0.0,-1118.0,991.5,71.55,0.0,-1.44e-12,0.0,9.833e-12,-71.85,0.0,0.0,-35.75,0.0,-791.8,380.7,374.9,0.0,4.717e-12,0.0
6581,0.0,6.992e-12,-16.26,0.0,0.0,0.0,0.0,-401.0,384.8,0.0,0.0,0.0,0.0,-4.759e-13,-25.17,0.0,0.0,-3875.0,0.0,2860.0,989.5,0.0,0.0,-2.11e-14,0.0,-1.309e-11,-54.99,0.0,0.0,-36.35,0.0,-536.7,320.5,197.5,0.0,4.389e-12,0.0,-1.881e-11,-80.56,0.0,0.0,-37.45,0.0,-1132.0,1017.0,71.55,0.0,1.53e-11,0.0,4.665e-12,-63.33,0.0,0.0,-36.92,0.0,-826.3,425.0,374.9,0.0,5.719e-13,0.0
6582,0.0,4.718e-12,-10.6,0.0,0.0,0.0,0.0,-404.9,394.3,0.0,0.0,0.0,0.0,5.692e-12,-19.99,0.0,0.0,-3949.0,0.0,2918.0,1011.0,0.0,0.0,1.213e-13,0.0,-8.138e-12,-53.11,0.0,0.0,-37.13,0.0,-548.3,334.8,197.5,0.0,-2.767e-12,0.0,-2.792e-11,-77.46,0.0,0.0,-38.23,0.0,-1143.0,1032.0,71.55,0.0,-1.724e-11,0.0,-1.509e-11,-61.04,0.0,0.0,-37.74,0.0,-857.7,459.5,374.9,0.0,6.281e-12,0.0
6583,0.0,5.684e-13,-11.78,0.0,0.0,0.0,0.0,-408.3,396.5,0.0,0.0,0.0,0.0,-2.101e-12,-11.23,0.0,0.0,-3988.0,0.0,2968.0,1008.0,0.0,0.0,0.9483,0.0,1.802e-11,-42.53,0.0,0.0,-37.67,0.0,-544.3,336.0,197.5,0.0,5.974,0.0,1.087e-11,-88.81,0.0,0.0,-38.56,0.0,-1184.0,1051.0,71.55,0.0,11.95,0.0,-5.611e-12,-47.84,0.0,0.0,-38.32,0.0,-867.9,477.5,374.9,0.0,5.974,0.0
6584,0.0,-1.035e-11,36.75,0.0,0.0,0.0,0.0,-286.5,323.3,0.0,0.0,0.0,0.0,8.015e-12,63.53,0.0,0.0,-3727.0,0.0,2890.0,725.0,0.0,0.0,175.7,0.0,2.274e-12,152.5,0.0,0.0,-35.22,0.0,-546.2,-315.5,577.1,0.0,472.4,0.0,-6.48e-12,298.2,0.0,0.0,-36.09,0.0,-1235.0,-284.0,909.5,0.0,943.7,0.0,4.775e-12,190.7,0.0,0.0,-35.84,0.0,-859.6,-717.4,702.5,0.0,1101.0,0.0
6585,0.0,1.168e-11,36.29,0.0,0.0,0.0,0.0,-147.6,183.9,0.0,0.0,0.0,0.0,1.251e-12,82.79,0.0,0.0,-3183.0,0.0,2625.0,376.8,0.0,0.0,263.3,0.0,-1.182e-11,123.1,0.0,0.0,-29.81,0.0,-501.4,-1046.0,577.1,0.0,1123.0,0.0,1.41e-11,164.8,0.0,0.0,-30.65,0.0,-1226.0,-1730.0,909.5,0.0,2243.0,0.0,-9.095e-13,160.0,0.0,0.0,-30.31,0.0,-784.5,-1379.0,702.5,0.0,1652.0,0.0
6586,0.0,2.615e-11,17.91,0.0,0.0,0.0,0.0,-76.34,94.25,0.0,0.0,0.0,0.0,-4.889e-12,49.21,0.0,0.0,-2684.0,0.0,2324.0,197.7,0.0,0.0,211.6,0.0,-8.64e-12,-52.85,0.0,0.0,-24.77,0.0,-370.2,-1004.0,34.24,0.0,1312.0,0.0,-1.046e-11,131.5,0.0,0.0,-25.66,0.0,-1188.0,-2184.0,909.5,0.0,2620.0,0.0,-1.66e-11,82.85,0.0,0.0,-25.27,0.0,-719.7,-1204.0,702.5,0.0,1330.0,0.0
6587,0.0,4.48e-12,27.46,0.0,0.0,0.0,0.0,-3.132,30.59,0.0,0.0,0.0,0.0,9.379e-13,67.0,0.0,0.0,-2229.0,0.0,2057.0,-7.847,0.0,0.0,247.0,0.0,-5.912e-12,175.0,0.0,0.0,-20.21,0.0,-314.8,-1866.0,34.24,0.0,2342.0,0.0,-7.276e-12,197.0,0.0,0.0,-21.18,0.0,-1211.0,-3942.0,701.5,0.0,4670.0,0.0,7.731e-12,-69.76,0.0,0.0,-20.61,0.0,-554.3,-1095.0,48.32,0.0,1552.0,0.0
6588,0.0,2.253e-11,29.28,0.0,0.0,0.0,0.0,71.84,-42.56,0.0,0.0,0.0,0.0,9.067e-12,60.61,0.0,0.0,-1786.0,0.0,1809.0,-135.9,0.0,0.0,174.4,0.0,-8.185e-12,159.4,0.0,0.0,-16.03,0.0,-363.4,-2687.0,34.24,0.0,3192.0,0.0,-1.364e-11,118.5,0.0,0.0,-16.84,0.0,-1169.0,-5128.0,71.55,0.0,6361.0,0.0,-1.182e-11,82.82,0.0,0.0,-16.14,0.0,-371.7,-675.8,48.32,0.0,1098.0,0.0
6589,0.0,-1.801e-11,14.78,0.0,0.0,0.0,0.0,100.4,-85.6,0.0,0.0,0.0,0.0,4.32e-12,46.43,0.0,0.0,-1410.0,0.0,1568.0,-247.2,0.0,0.0,136.0,0.0,-2.001e-11,130.7,0.0,0.0,-12.31,0.0,-433.4,-3056.0,34.24,0.0,3599.0,0.0,-4.547e-13,-88.72,0.0,0.0,-12.92,0.0,-947.8,-1730.0,71.55,0.0,2530.0,0.0,-7.049e-12,40.17,0.0,0.0,-12.41,0.0,-308.2,-544.5,48.32,0.0,856.9,0.0
6590,0.0,7.134e-12,11.9,0.0,0.0,0.0,0.0,109.2,-97.32,0.0,0.0,0.0,0.0,3.013e-12,27.39,0.0,0.0,-1167.0,0.0,1381.0,-318.1,0.0,0.0,131.9,0.0,7.731e-12,24.5,0.0,0.0,-10.14,0.0,-453.1,-2328.0,34.24,0.0,2782.0,0.0,3.183e-11,40.39,0.0,0.0,-10.51,0.0,-790.7,-1187.0,71.55,0.0,1957.0,0.0,-4.434e-12,43.24,0.0,0.0,-10.02,0.0,-264.3,-561.6,48.32,0.0,830.8,0.0
6591,0.0,1.938e-11,11.81,0.0,0.0,0.0,0.0,117.8,-105.9,0.0,0.0,0.0,0.0,-5.883e-12,21.62,0.0,0.0,-1054.0,0.0,1298.0,-322.7,0.0,0.0,99.91,0.0,9.55e-12,93.07,0.0,0.0,-10.95,0.0,-457.5,-2547.0,34.24,0.0,3074.0,0.0,9.55e-12,51.15,0.0,0.0,-11.3,0.0,-748.1,-1421.0,71.55,0.0,2160.0,0.0,1.637e-11,20.33,0.0,0.0,-8.918,0.0,-224.1,-424.4,48.32,0.0,629.4,0.0
6592,0.0,-4.69e-13,0.4005,0.0,0.0,0.0,0.0,98.09,-97.69,0.0,0.0,0.0,0.0,1.464e-12,2.594,0.0,0.0,-1039.0,0.0,1261.0,-293.7,0.0,0.0,74.06,0.0,-1.819e-12,-31.8,0.0,0.0,-8.412,0.0,-461.1,-1669.0,34.24,0.0,2073.0,0.0,-2.274e-12,-26.2,0.0,0.0,-8.626,0.0,-714.4,-832.1,71.55,0.0,1457.0,0.0,8.072e-12,2.904,0.0,0.0,-8.722,0.0,-200.8,-302.4,48.32,0.0,466.6,0.0
6593,0.0,-1.005e-11,-9.96,0.0,0.0,0.0,0.0,48.29,-58.25,0.0,0.0,0.0,0.0,-7.816e-13,-23.84,0.0,0.0,-1172.0,0.0,1292.0,-193.1,0.0,0.0,49.73,0.0,-6.139e-12,-95.23,0.0,0.0,-10.97,0.0,-401.9,-535.1,34.24,0.0,818.5,0.0,-3.047e-11,3.695,0.0,0.0,-11.32,0.0,-737.5,-952.7,71.55,0.0,1634.0,0.0,3.183e-12,-26.6,0.0,0.0,-9.906,0.0,-215.7,-162.6,48.32,0.0,313.3,0.0
6594,0.0,2.11e-12,-14.57,0.0,0.0,0.0,0.0,-12.27,-2.296,0.0,0.0,0.0,0.0,1.038e-11,-45.93,0.0,0.0,-1492.0,0.0,1447.0,-7.007,0.0,0.0,5.272,0.0,-4.214e-12,-106.6,0.0,0.0,-14.05,0.0,-340.0,180.0,34.24,0.0,33.22,0.0,1.808e-11,43.0,0.0,0.0,-14.74,0.0,-867.4,-50.77,909.5,0.0,66.43,0.0,-1.513e-12,-61.03,0.0,0.0,-12.79,0.0,-243.7,113.9,48.32,0.0,33.22,0.0
6595,0.0,1.975e-12,-12.4,0.0,0.0,0.0,0.0,-60.4,48.0,0.0,0.0,0.0,0.0,6.279e-12,-31.23,0.0,0.0,-1807.0,0.0,1637.0,139.1,0.0,0.0,5.091e-13,0.0,7.015e-12,-57.9,0.0,0.0,-17.17,0.0,-306.3,231.3,34.24,0.0,-7.288e-12,0.0,1.634e-11,-26.44,0.0,0.0,-18.07,0.0,-1025.0,-164.6,1182.0,0.0,9.067e-12,0.0,-5.35e-12,-46.37,0.0,0.0,-15.83,0.0,-262.7,183.8,48.32,0.0,-7.333e-12,0.0
6596,0.0,-2.416e-13,-8.708,0.0,0.0,0.0,0.0,-89.74,81.03,0.0,0.0,0.0,0.0,8.545e-13,-24.75,0.0,0.0,-2033.0,0.0,1779.0,228.8,0.0,0.0,3.429e-13,0.0,9.889e-12,-53.83,0.0,0.0,-18.02,0.0,-299.4,229.4,34.24,0.0,-1.882e-11,0.0,-4.219e-12,17.88,0.0,0.0,-18.91,0.0,-1125.0,-291.6,1454.0,0.0,9.878e-12,0.0,-1.554e-11,-43.55,0.0,0.0,-18.03,0.0,-286.6,212.8,48.32,0.0,-1.233e-12,0.0
6597,0.0,-4.178e-12,-14.22,0.0,0.0,0.0,0.0,-126.6,112.4,0.0,0.0,0.0,0.0,8.029e-13,-33.83,0.0,0.0,-2268.0,0.0,1918.0,316.3,0.0,0.0,3.482e-13,0.0,-2.042e-12,-52.73,0.0,0.0,-20.15,0.0,-301.2,234.3,34.24,0.0,-9.439e-12,0.0,-1.821e-12,-68.35,0.0,0.0,-21.17,0.0,-1198.0,-303.4,1454.0,0.0,-8.187e-12,0.0,2.407e-11,-47.16,0.0,0.0,-20.31,0.0,-316.6,241.4,48.32,0.0,4.75e-12,0.0
6598,0.0,1.216e-11,-13.98,0.0,0.0,0.0,0.0,-162.5,148.6,0.0,0.0,0.0,0.0,-5.437e-12,-31.69,0.0,0.0,-2478.0,0.0,2037.0,410.0,0.0,0.0,-7.755e-13,0.0,1.339e-12,-58.16,0.0,0.0,-22.23,0.0,-319.7,249.6,34.24,0.0,1.901e-12,0.0,-9.126e-12,-45.95,0.0,0.0,-23.42,0.0,-1217.0,-259.4,1454.0,0.0,3.153e-12,0.0,1.207e-11,-57.18,0.0,0.0,-22.32,0.0,-362.4,279.2,48.32,0.0,2.325e-12,0.0
6599,0.0,2.672e-12,-14.15,0.0,0.0,0.0,0.0,-194.9,180.7,0.0,0.0,0.0,0.0,2.189e-12,-31.94,0.0,0.0,-2673.0,0.0,2147.0,493.9,0.0,0.0,1.424e-13,0.0,-4.075e-12,92.32,0.0,0.0,-24.62,0.0,-432.7,-27.53,577.1,0.0,-1.46e-12,0.0,-1.97e-12,-420.4,0.0,0.0,-25.55,0.0,-1000.0,534.1,71.55,0.0,3.487e-12,0.0,1.755e-11,222.7,0.0,0.0,-24.45,0.0,-545.2,-182.4,974.7,0.0,-6.55e-12,0.0
6600,0.0,-1.555e-11,-24.88,0.0,0.0,0.0,0.0,-252.4,227.5,0.0,0.0,0.0,0.0,1.739e-12,-41.98,0.0,0.0,-2889.0,0.0,2255.0,591.5,0.0,0.0,1.477e-13,0.0,7.585e-12,-185.8,0.0,0.0,-26.44,0.0,-492.0,135.1,197.5,0.0,2.668e-12,0.0,-2.664e-12,-22.84,0.0,0.0,-27.07,0.0,-879.5,812.2,71.55,0.0,-4.256e-12,0.0,-5.515e-12,-263.3,0.0,0.0,-26.73,0.0,-658.6,47.19,374.9,0.0,-1.422e-12,0.0
6601,0.0,-2.842e-12,-18.8,0.0,0.0,0.0,0.0,-295.7,276.9,0.0,0.0,0.0,0.0,2.211e-12,-33.45,0.0,0.0,-3069.0,0.0,2350.0,685.6,0.0,0.0,-2.902e-13,0.0,1.967e-11,-43.31,0.0,0.0,-28.07,0.0,-470.5,257.8,197.5,0.0,9.238e-12,0.0,-1.623e-11,-119.3,0.0,0.0,-28.9,0.0,-971.1,809.2,71.55,0.0,1.844e-12,0.0,-3.599e-12,-49.75,0.0,0.0,-28.46,0.0,-641.2,245.0,374.9,0.0,4.937e-13,0.0
6602,0.0,-5.059e-12,-12.94,0.0,0.0,0.0,0.0,-315.2,302.2,0.0,0.0,0.0,0.0,1.385e-12,-28.95,0.0,0.0,-3237.0,0.0,2457.0,750.7,0.0,0.0,2.11e-14,0.0,5.731e-12,-63.55,0.0,0.0,-29.75,0.0,-499.4,268.0,197.5,0.0,-2.767e-12,0.0,1.825e-11,-75.41,0.0,0.0,-30.56,0.0,-979.0,862.6,71.55,0.0,-8.01e-12,0.0,1.453e-11,-66.6,0.0,0.0,-30.22,0.0,-693.5,282.2,374.9,0.0,1.119e-12,0.0
6603,0.0,-7.39e-13,-18.69,0.0,0.0,0.0,0.0,-344.2,325.5,0.0,0.0,0.0,0.0,-4.877e-12,-35.3,0.0,0.0,-3428.0,0.0,2576.0,816.4,0.0,0.0,8.072e-13,0.0,-1.605e-11,-58.79,0.0,0.0,-31.62,0.0,-516.9,292.2,197.5,0.0,-3.236e-12,0.0,-2.214e-12,-86.01,0.0,0.0,-32.47,0.0,-1009.0,884.1,71.55,0.0,-7.365e-13,0.0,-7.529e-12,-65.75,0.0,0.0,-32.21,0.0,-737.5,329.1,374.9,0.0,-6.506e-12,0.0
6604,0.0,1.739e-11,-10.86,0.0,0.0,0.0,0.0,-354.6,343.8,0.0,0.0,0.0,0.0,-1.651e-12,-18.82,0.0,0.0,-3542.0,0.0,2662.0,861.1,0.0,0.0,6.225e-13,0.0,-2.117e-11,-58.39,0.0,0.0,-38.18,0.0,-530.6,312.9,197.5,0.0,-2.251e-13,0.0,-3.014e-11,-80.04,0.0,0.0,-39.14,0.0,-1026.0,913.9,71.55,0.0,1.688e-12,0.0,-1.109e-11,-62.96,0.0,0.0,-33.44,0.0,-776.1,371.7,374.9,0.0,6.985e-12,0.0
6605,0.0,-1.444e-11,-14.59,0.0,0.0,0.0,0.0,-368.9,354.3,0.0,0.0,0.0,0.0,1.225e-11,-24.45,0.0,0.0,-3626.0,0.0,2716.0,885.7,0.0,0.0,-2.638e-14,0.0,1.096e-11,-48.71,0.0,0.0,-33.81,0.0,-538.5,326.1,197.5,0.0,1.378e-12,0.0,4.211e-12,-69.64,0.0,0.0,-34.7,0.0,-1038.0,931.4,71.55,0.0,1.467e-11,0.0,2.126e-11,-57.07,0.0,0.0,-34.33,0.0,-804.1,406.5,374.9,0.0,-3.065e-12,0.0
6606,0.0,8.981e-12,-9.485,0.0,0.0,0.0,0.0,-371.9,362.4,0.0,0.0,0.0,0.0,-1.178e-12,-15.44,0.0,0.0,-3685.0,0.0,2765.0,905.1,0.0,0.0,-4.959e-13,0.0,-6.811e-12,-50.48,0.0,0.0,-34.5,0.0,-547.2,333.7,197.5,0.0,9.479e-13,0.0,-9.803e-12,-70.59,0.0,0.0,-35.4,0.0,-1049.0,942.2,71.55,0.0,1.248e-11,0.0,7.608e-12,-56.23,0.0,0.0,-34.99,0.0,-831.0,434.8,374.9,0.0,3.231e-12,0.0
6607,0.0,1.364e-11,-5.669,0.0,0.0,0.0,0.0,-361.7,356.1,0.0,0.0,0.0,0.0,7.118e-12,2.336,0.0,0.0,-3612.0,0.0,2735.0,873.5,0.0,0.0,5.768,0.0,-6.217e-12,-32.58,0.0,0.0,-33.8,0.0,-536.5,303.9,197.5,0.0,36.34,0.0,-9.734e-12,-45.83,0.0,0.0,-34.7,0.0,-1037.0,881.2,71.55,0.0,72.68,0.0,-1.098e-11,-36.65,0.0,0.0,-34.26,0.0,-834.1,420.4,374.9,0.0,36.34,0.0
6608,0.0,-2.899e-12,41.92,0.0,0.0,0.0,0.0,-226.9,268.8,0.0,0.0,0.0,0.0,-5.741e-12,80.53,0.0,0.0,-3229.0,0.0,2548.0,416.7,0.0,0.0,344.0,0.0,1.342e-11,190.9,0.0,0.0,-29.91,0.0,-531.8,-557.4,577.1,0.0,732.9,0.0,-2.501e-12,361.0,0.0,0.0,-30.82,0.0,-1094.0,-886.6,909.5,0.0,1463.0,0.0,2.683e-11,109.2,0.0,0.0,-30.31,0.0,-727.8,-1332.0,48.32,0.0,2151.0,0.0
6609,0.0,-5.414e-12,56.25,0.0,0.0,0.0,0.0,-39.26,95.51,0.0,0.0,0.0,0.0,3.411e-13,110.3,0.0,0.0,-2598.0,0.0,2228.0,-111.2,0.0,0.0,591.3,0.0,1.819e-12,75.73,0.0,0.0,-23.56,0.0,-391.2,-1678.0,34.24,0.0,2135.0,0.0,5.457e-12,273.2,0.0,0.0,-24.52,0.0,-1087.0,-3570.0,701.5,0.0,4253.0,0.0,4.547e-13,532.9,0.0,0.0,-24.1,0.0,-739.7,-3233.0,834.2,0.0,3695.0,0.0
6610,0.0,-2.842e-12,59.29,0.0,0.0,0.0,0.0,139.7,-80.39,0.0,0.0,0.0,0.0,-3.979e-12,107.6,0.0,0.0,-1936.0,0.0,1899.0,-421.5,0.0,0.0,566.1,0.0,5.457e-12,286.6,0.0,0.0,-17.07,0.0,-281.8,-2945.0,34.24,0.0,3496.0,0.0,-1.455e-11,503.6,0.0,0.0,-18.09,0.0,-1107.0,-6304.0,973.6,0.0,6958.0,0.0,-1.819e-11,120.0,0.0,0.0,-17.67,0.0,-675.4,-3288.0,562.1,0.0,3539.0,0.0
6611,0.0,-1.307e-11,34.48,0.0,0.0,0.0,0.0,231.1,-196.6,0.0,0.0,0.0,0.0,2.387e-12,76.2,0.0,0.0,-1397.0,0.0,1618.0,-494.2,0.0,0.0,349.2,0.0,1.091e-11,191.6,0.0,0.0,-12.47,0.0,-313.1,-3490.0,34.24,0.0,3973.0,0.0,9.095e-12,183.3,0.0,0.0,-13.41,0.0,-1159.0,-6129.0,973.6,0.0,6512.0,0.0,4.093e-12,-20.5,0.0,0.0,-12.29,0.0,-398.1,-1848.0,48.32,0.0,2189.0,0.0
6612,0.0,-1.052e-12,26.02,0.0,0.0,0.0,0.0,271.1,-245.0,0.0,0.0,0.0,0.0,1.199e-11,52.74,0.0,0.0,-1012.0,0.0,1402.0,-500.5,0.0,0.0,164.0,0.0,-1.319e-11,151.7,0.0,0.0,-8.704,0.0,-356.1,-3596.0,34.24,0.0,4078.0,0.0,5.457e-12,148.6,0.0,0.0,-9.355,0.0,-1111.0,-6118.0,701.5,0.0,6686.0,0.0,8.868e-12,26.43,0.0,0.0,-8.639,0.0,-224.8,-820.7,48.32,0.0,1032.0,0.0
6613,0.0,2.112e-11,-58.93,0.0,0.0,0.0,0.0,80.18,-139.1,0.0,0.0,0.0,0.0,-1.245e-11,-66.13,0.0,0.0,-936.7,0.0,1118.0,-373.8,0.0,0.0,126.4,0.0,-1.546e-11,-124.7,0.0,0.0,-378.8,0.0,-508.7,-3435.0,34.24,0.0,4164.0,0.0,1.046e-11,-550.8,0.0,0.0,-385.1,0.0,-1040.0,-2123.0,71.55,0.0,2926.0,0.0,-1.307e-11,-228.2,0.0,0.0,-374.4,0.0,-242.3,-456.1,48.32,0.0,796.3,0.0
